Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
5:15:00 PM,13.0,Friday,80.0,15.0,0.0,0.0,104.0,low
5:30:00 AM,7.0,Tuesday,61.0,1.0,4.0,0.0,81.0,low
5:15:00 AM,6.0,Monday,89.0,0.0,4.0,0.0,102.0,low
8:15:00 PM,,Saturday,70.0,5.0,7.0,8.0,102.0,low
9:15:00 PM,27.0,Friday,44.0,3.0,0.0,9.0,64.0,low
,,Monday,2.0,19.0,9.0,8.0,77.0,low
8:15:00 AM,27.0,Friday,33.0,5.0,10.0,15.0,5.0,low
8:30:00 AM,20.0,Friday,55.0,22.0,9.0,13.0,90.0,low
4:30:00 AM,3.0,Friday,41.0,22.0,3.0,12.0,72.0,low
5:15:00 PM,27.0,Friday,71.0,32.0,17.0,3.0,114.0,low
5:00:00 AM,2.0,Thursday,83.0,7.0,9.0,14.0,98.0,low
8:15:00 PM,20.0,Friday,55.0,7.0,5.0,9.0,61.0,low
3:15:00 PM,3.0,Friday,71.0,16.0,1.0,0.0,99.0,low
3:00:00 AM,,Friday,14.0,0.0,0.0,6.0,27.0,low
,19.0,Thursday,8.0,0.0,11.0,5.0,29.0,low
11:15:00 PM,16.0,Monday,20.0,6.0,2.0,2.0,35.0,low
,3.0,Friday,62.0,12.0,0.0,10.0,89.0,low
9:45:00 PM,20.0,Friday,1.0,7.0,4.0,10.0,44.0,low
7:45:00 PM,27.0,Friday,24.0,9.0,3.0,4.0,34.0,low
2:00:00 AM,,Friday,8.0,2.0,0.0,8.0,25.0,low
11:30:00 PM,20.0,Friday,0.0,5.0,1.0,11.0,35.0,low
9:00:00 PM,22.0,Saturday,2.0,20.0,13.0,7.0,99.0,low
9:30:00 PM,16.0,Monday,59.0,25.0,5.0,14.0,98.0,low
11:45:00 AM,6.0,,49.0,11.0,5.0,1.0,66.0,low
9:15:00 PM,,Sunday,69.0,5.0,9.0,1.0,96.0,low
11:00:00 PM,,Monday,22.0,8.0,4.0,15.0,37.0,low
,10.0,Tuesday,47.0,2.0,3.0,5.0,51.0,low
2:15:00 PM,9.0,Thursday,1.0,21.0,11.0,9.0,74.0,low
1:15:00 PM,25.0,Wednesday,58.0,13.0,10.0,12.0,93.0,low
1:30:00 AM,2.0,Thursday,15.0,9.0,6.0,16.0,31.0,low
8:00:00 PM,6.0,Monday,54.0,14.0,10.0,2.0,92.0,low
,28.0,Saturday,25.0,12.0,13.0,5.0,55.0,low
12:15:00 AM,20.0,Friday,19.0,9.0,6.0,17.0,36.0,low
5:45:00 AM,6.0,Monday,77.0,13.0,2.0,7.0,108.0,low
,20.0,Friday,14.0,5.0,0.0,11.0,30.0,low
7:45:00 PM,6.0,Monday,52.0,15.0,12.0,6.0,91.0,low
12:00:00 AM,30.0,Monday,10.0,0.0,0.0,9.0,0.0,low
3:45:00 PM,5.0,Sunday,55.0,16.0,14.0,7.0,0.0,low
3:45:00 PM,3.0,Friday,48.0,17.0,9.0,0.0,81.0,low
9:30:00 PM,16.0,Monday,54.0,20.0,0.0,9.0,93.0,low
4:30:00 PM,13.0,Friday,1.0,23.0,9.0,3.0,105.0,low
12:30:00 AM,8.0,Wednesday,14.0,1.0,0.0,9.0,0.0,low
,20.0,Friday,31.0,4.0,0.0,9.0,48.0,low
4:15:00 AM,13.0,Friday,23.0,2.0,0.0,7.0,0.0,low
7:45:00 AM,13.0,Friday,5.0,13.0,12.0,17.0,93.0,low
4:15:00 AM,2.0,Thursday,58.0,19.0,14.0,12.0,91.0,low
10:30:00 PM,1.0,,12.0,0.0,0.0,7.0,24.0,low
4:30:00 AM,14.0,Saturday,72.0,6.0,3.0,5.0,98.0,low
6:15:00 AM,20.0,Friday,34.0,10.0,4.0,10.0,61.0,low
8:00:00 PM,6.0,Monday,59.0,19.0,15.0,7.0,97.0,low
2:15:00 PM,16.0,Monday,20.0,10.0,9.0,3.0,51.0,low
,13.0,Friday,3.0,13.0,5.0,3.0,74.0,low
7:45:00 AM,13.0,Friday,0.0,8.0,7.0,12.0,88.0,low
7:00:00 PM,25.0,,76.0,10.0,15.0,7.0,105.0,low
,,,51.0,24.0,1.0,0.0,84.0,low
12:30:00 AM,22.0,Saturday,0.0,0.0,0.0,0.0,23.0,low
9:00:00 PM,20.0,Friday,36.0,3.0,3.0,0.0,49.0,low
11:30:00 PM,20.0,Friday,1.0,6.0,2.0,12.0,36.0,low
9:15:00 PM,27.0,Friday,47.0,6.0,2.0,12.0,67.0,low
3:15:00 AM,24.0,,10.0,2.0,1.0,12.0,25.0,low
2:15:00 PM,9.0,Thursday,1.0,21.0,11.0,9.0,74.0,low
9:00:00 AM,13.0,,57.0,23.0,5.0,14.0,87.0,low
,30.0,Monday,45.0,25.0,8.0,12.0,81.0,low
2:15:00 PM,9.0,Thursday,0.0,18.0,8.0,6.0,71.0,low
,23.0,,61.0,23.0,0.0,6.0,96.0,low
,20.0,Friday,19.0,10.0,5.0,16.0,35.0,low
6:15:00 AM,3.0,Friday,62.0,13.0,6.0,12.0,87.0,low
,19.0,Thursday,9.0,0.0,12.0,6.0,30.0,low
5:15:00 AM,10.0,Tuesday,66.0,28.0,0.0,9.0,0.0,low
6:00:00 PM,27.0,Friday,68.0,25.0,12.0,2.0,101.0,low
7:45:00 AM,20.0,Friday,56.0,13.0,6.0,14.0,83.0,low
7:45:00 PM,3.0,Friday,1.0,11.0,1.0,3.0,48.0,low
,3.0,Friday,0.0,9.0,1.0,11.0,50.0,low
8:45:00 AM,,Friday,55.0,22.0,3.0,13.0,84.0,low
1:00:00 AM,29.0,Sunday,21.0,7.0,2.0,14.0,38.0,low
8:00:00 PM,20.0,Friday,22.0,3.0,0.0,4.0,31.0,low
11:15:00 PM,,Friday,0.0,3.0,0.0,11.0,34.0,low
9:00:00 PM,13.0,Friday,4.0,13.0,5.0,15.0,68.0,low
5:15:00 AM,15.0,Sunday,72.0,0.0,4.0,6.0,89.0,low
,2.0,Thursday,69.0,5.0,0.0,1.0,94.0,low
9:00:00 PM,3.0,Friday,48.0,6.0,10.0,9.0,61.0,low
,24.0,Tuesday,36.0,7.0,10.0,5.0,73.0,low
9:00:00 PM,3.0,Friday,47.0,5.0,9.0,8.0,60.0,low
6:00:00 AM,13.0,Friday,73.0,11.0,2.0,12.0,99.0,low
8:15:00 AM,27.0,Friday,30.0,2.0,7.0,12.0,2.0,low
3:15:00 AM,8.0,,20.0,5.0,4.0,15.0,32.0,low
12:00:00 AM,10.0,Tuesday,29.0,0.0,2.0,0.0,37.0,low
6:15:00 AM,3.0,Friday,56.0,7.0,0.0,6.0,81.0,low
,25.0,Wednesday,18.0,6.0,5.0,15.0,29.0,low
5:15:00 PM,13.0,Friday,85.0,20.0,4.0,0.0,109.0,low
1:30:00 PM,19.0,Thursday,25.0,21.0,1.0,10.0,61.0,low
7:30:00 AM,20.0,Friday,70.0,1.0,0.0,5.0,87.0,low
2:15:00 PM,31.0,Tuesday,60.0,0.0,14.0,7.0,0.0,low
3:15:00 PM,27.0,Friday,69.0,20.0,0.0,0.0,97.0,low
7:45:00 PM,6.0,Monday,58.0,21.0,18.0,12.0,97.0,low
7:15:00 AM,27.0,Friday,52.0,19.0,0.0,11.0,90.0,low
3:30:00 PM,15.0,Sunday,25.0,34.0,9.0,9.0,65.0,low
10:30:00 PM,7.0,Tuesday,15.0,2.0,0.0,8.0,31.0,low
2:15:00 AM,10.0,Tuesday,36.0,2.0,6.0,9.0,47.0,low
1:00:00 AM,4.0,Saturday,14.0,0.0,0.0,9.0,29.0,low
3:00:00 AM,10.0,Tuesday,53.0,3.0,6.0,3.0,56.0,low
3:45:00 AM,1.0,Wednesday,9.0,0.0,0.0,7.0,22.0,low
8:15:00 PM,20.0,Friday,49.0,1.0,0.0,3.0,55.0,low
5:30:00 AM,16.0,,91.0,2.0,3.0,5.0,101.0,low
4:45:00 AM,16.0,Monday,93.0,3.0,4.0,1.0,104.0,low
3:00:00 PM,9.0,Thursday,50.0,18.0,0.0,8.0,88.0,low
7:45:00 PM,13.0,Friday,33.0,13.0,2.0,14.0,57.0,low
3:45:00 PM,5.0,Sunday,51.0,12.0,10.0,3.0,0.0,low
11:15:00 PM,16.0,Monday,23.0,9.0,5.0,5.0,38.0,low
6:15:00 PM,27.0,Friday,52.0,25.0,3.0,2.0,76.0,low
6:45:00 PM,28.0,Saturday,62.0,4.0,7.0,5.0,90.0,low
11:45:00 PM,29.0,Sunday,14.0,0.0,0.0,10.0,27.0,low
12:15:00 AM,,Thursday,16.0,3.0,0.0,10.0,33.0,low
6:30:00 AM,13.0,Friday,27.0,0.0,0.0,10.0,46.0,low
12:30:00 AM,10.0,Tuesday,47.0,1.0,4.0,7.0,56.0,low
12:15:00 AM,,Thursday,22.0,9.0,4.0,16.0,39.0,low
,17.0,Tuesday,71.0,3.0,11.0,4.0,90.0,low
7:45:00 PM,14.0,Saturday,0.0,7.0,12.0,12.0,87.0,low
2:45:00 AM,21.0,Sunday,8.0,0.0,0.0,6.0,21.0,low
7:15:00 AM,27.0,Friday,50.0,17.0,0.0,9.0,88.0,low
8:15:00 PM,21.0,Sunday,63.0,19.0,12.0,2.0,98.0,low
10:15:00 PM,25.0,Wednesday,19.0,3.0,2.0,13.0,31.0,low
2:45:00 AM,29.0,Sunday,17.0,0.0,0.0,10.0,32.0,low
8:45:00 PM,20.0,Friday,48.0,0.0,4.0,2.0,64.0,low
,20.0,Friday,28.0,1.0,0.0,6.0,45.0,low
4:15:00 AM,2.0,Thursday,58.0,19.0,14.0,12.0,91.0,low
7:45:00 PM,3.0,Friday,3.0,13.0,3.0,5.0,50.0,low
4:45:00 PM,3.0,Friday,86.0,17.0,0.0,0.0,107.0,low
2:15:00 AM,10.0,Tuesday,38.0,4.0,8.0,11.0,49.0,low
8:45:00 PM,3.0,Friday,45.0,2.0,7.0,7.0,61.0,low
8:30:00 PM,20.0,Friday,34.0,6.0,7.0,4.0,40.0,low
4:30:00 AM,20.0,Friday,22.0,10.0,1.0,5.0,53.0,low
2:45:00 AM,,Saturday,16.0,8.0,4.0,15.0,31.0,low
,14.0,Saturday,57.0,17.0,7.0,5.0,2.0,low
5:15:00 AM,15.0,Sunday,70.0,0.0,2.0,4.0,87.0,low
,1.0,,59.0,3.0,6.0,3.0,83.0,low
9:15:00 PM,31.0,Tuesday,61.0,11.0,7.0,3.0,91.0,low
2:30:00 AM,27.0,Friday,14.0,2.0,2.0,13.0,25.0,low
4:15:00 PM,27.0,Friday,58.0,23.0,5.0,0.0,92.0,low
11:45:00 AM,6.0,,49.0,11.0,5.0,1.0,66.0,low
11:45:00 AM,6.0,,55.0,17.0,11.0,7.0,72.0,low
4:00:00 PM,,Friday,80.0,3.0,10.0,3.0,107.0,low
2:15:00 AM,10.0,Tuesday,33.0,0.0,3.0,6.0,44.0,low
5:00:00 PM,13.0,Friday,71.0,31.0,9.0,6.0,102.0,low
,2.0,Thursday,72.0,8.0,0.0,4.0,97.0,low
,,Tuesday,62.0,7.0,0.0,5.0,83.0,low
5:15:00 PM,27.0,Friday,72.0,33.0,18.0,4.0,115.0,low
7:00:00 AM,13.0,Friday,61.0,18.0,7.0,15.0,4.0,low
8:30:00 PM,20.0,Friday,31.0,3.0,4.0,1.0,37.0,low
4:30:00 PM,13.0,Friday,0.0,19.0,5.0,0.0,101.0,low
3:30:00 PM,25.0,Wednesday,68.0,23.0,1.0,6.0,102.0,low
9:15:00 PM,,Sunday,72.0,8.0,12.0,4.0,99.0,low
8:30:00 PM,9.0,Thursday,70.0,22.0,14.0,3.0,108.0,low
4:30:00 AM,12.0,Thursday,51.0,23.0,6.0,1.0,81.0,low
3:30:00 AM,24.0,Tuesday,8.0,0.0,0.0,9.0,19.0,low
4:30:00 AM,20.0,Friday,27.0,15.0,6.0,10.0,58.0,low
6:00:00 PM,27.0,Friday,67.0,24.0,11.0,1.0,100.0,low
11:15:00 PM,10.0,Tuesday,17.0,2.0,3.0,2.0,29.0,low
,27.0,Friday,35.0,19.0,8.0,4.0,66.0,low
3:15:00 AM,10.0,Tuesday,32.0,0.0,2.0,2.0,40.0,low
4:15:00 AM,13.0,Friday,27.0,6.0,1.0,11.0,0.0,low
3:30:00 AM,24.0,Tuesday,9.0,0.0,0.0,10.0,20.0,low
4:15:00 AM,13.0,Friday,30.0,9.0,4.0,14.0,3.0,low
11:15:00 PM,11.0,Wednesday,19.0,1.0,2.0,13.0,32.0,low
11:00:00 PM,25.0,Wednesday,16.0,3.0,0.0,10.0,31.0,low
,10.0,Tuesday,47.0,2.0,3.0,5.0,51.0,low
,1.0,,54.0,0.0,1.0,0.0,78.0,low
,24.0,Tuesday,42.0,13.0,16.0,11.0,79.0,low
10:30:00 PM,1.0,,14.0,1.0,0.0,9.0,26.0,low
11:30:00 PM,20.0,Friday,0.0,5.0,1.0,11.0,35.0,low
7:30:00 AM,13.0,,28.0,7.0,1.0,8.0,50.0,low
,3.0,Friday,41.0,11.0,12.0,7.0,56.0,low
12:30:00 AM,10.0,Tuesday,44.0,0.0,1.0,4.0,53.0,low
9:00:00 PM,20.0,Friday,34.0,1.0,1.0,0.0,47.0,low
8:45:00 PM,13.0,Friday,25.0,0.0,3.0,1.0,38.0,low
2:30:00 AM,10.0,Tuesday,50.0,5.0,6.0,5.0,52.0,low
7:00:00 AM,13.0,Friday,55.0,12.0,1.0,9.0,0.0,low
12:30:00 AM,22.0,Saturday,2.0,7.0,3.0,2.0,30.0,low
3:15:00 PM,,Friday,58.0,30.0,8.0,4.0,94.0,low
,3.0,Friday,32.0,2.0,3.0,0.0,47.0,low
12:30:00 AM,8.0,Wednesday,17.0,4.0,2.0,12.0,1.0,low
12:30:00 AM,22.0,Saturday,3.0,8.0,4.0,3.0,31.0,low
10:15:00 PM,16.0,Monday,11.0,0.0,0.0,10.0,23.0,low
7:15:00 PM,,Friday,39.0,0.0,2.0,8.0,56.0,low
8:00:00 AM,13.0,Friday,43.0,0.0,0.0,6.0,67.0,low
11:15:00 PM,21.0,Sunday,10.0,0.0,0.0,0.0,24.0,low
5:15:00 PM,27.0,Friday,73.0,34.0,19.0,5.0,116.0,low
,27.0,,30.0,9.0,7.0,0.0,0.0,low
7:00:00 PM,25.0,,71.0,5.0,10.0,2.0,100.0,low
,3.0,Friday,59.0,9.0,0.0,7.0,86.0,low
,25.0,Wednesday,10.0,0.0,0.0,7.0,21.0,low
4:45:00 AM,13.0,Friday,66.0,3.0,10.0,13.0,89.0,low
4:30:00 AM,15.0,Sunday,73.0,27.0,7.0,5.0,1.0,low
,19.0,Thursday,54.0,15.0,17.0,12.0,92.0,low
10:00:00 PM,23.0,Monday,17.0,2.0,0.0,10.0,31.0,low
8:15:00 PM,,Saturday,74.0,9.0,11.0,12.0,106.0,low
4:30:00 PM,3.0,Friday,59.0,25.0,8.0,0.0,92.0,low
10:30:00 PM,1.0,,16.0,3.0,1.0,11.0,28.0,low
12:00:00 AM,19.0,Thursday,5.0,10.0,5.0,5.0,35.0,low
5:00:00 AM,2.0,Thursday,80.0,4.0,6.0,11.0,95.0,low
4:30:00 PM,3.0,Friday,63.0,29.0,12.0,4.0,96.0,low
10:00:00 PM,4.0,Saturday,8.0,0.0,0.0,10.0,22.0,low
2:00:00 AM,10.0,Tuesday,0.0,0.0,7.0,5.0,65.0,low
11:30:00 PM,3.0,Friday,20.0,6.0,3.0,13.0,36.0,low
10:00:00 AM,23.0,Monday,14.0,2.0,2.0,2.0,32.0,low
6:15:00 AM,3.0,Friday,63.0,14.0,7.0,13.0,88.0,low
9:30:00 PM,16.0,Monday,52.0,18.0,0.0,7.0,91.0,low
4:30:00 AM,14.0,Saturday,74.0,8.0,5.0,7.0,100.0,low
7:45:00 AM,13.0,Friday,2.0,10.0,9.0,14.0,90.0,low
7:00:00 PM,25.0,,78.0,12.0,17.0,9.0,107.0,low
3:30:00 PM,15.0,Sunday,21.0,30.0,5.0,5.0,61.0,low
5:45:00 AM,6.0,Monday,75.0,11.0,0.0,5.0,106.0,low
2:15:00 PM,2.0,Thursday,70.0,13.0,12.0,10.0,105.0,low
,25.0,Wednesday,12.0,0.0,0.0,9.0,23.0,low
5:45:00 AM,25.0,Wednesday,3.0,28.0,3.0,3.0,3.0,low
7:45:00 AM,20.0,Friday,54.0,11.0,4.0,12.0,81.0,low
3:15:00 PM,27.0,Friday,71.0,22.0,2.0,0.0,99.0,low
8:15:00 AM,27.0,Friday,23.0,0.0,0.0,5.0,0.0,low
7:30:00 AM,13.0,,30.0,9.0,3.0,10.0,52.0,low
2:15:00 AM,4.0,Saturday,13.0,4.0,3.0,14.0,25.0,low
4:30:00 PM,13.0,Friday,0.0,21.0,7.0,1.0,103.0,low
4:30:00 AM,15.0,Sunday,74.0,28.0,8.0,6.0,2.0,low
,3.0,Friday,35.0,5.0,6.0,1.0,50.0,low
2:15:00 AM,4.0,Saturday,11.0,2.0,1.0,12.0,23.0,low
1:45:00 AM,10.0,Tuesday,42.0,4.0,4.0,5.0,55.0,low
,3.0,Friday,1.0,11.0,3.0,13.0,52.0,low
12:30:00 AM,22.0,Saturday,0.0,0.0,0.0,0.0,23.0,low
3:15:00 AM,8.0,,21.0,6.0,5.0,16.0,33.0,low
,13.0,Friday,2.0,12.0,4.0,2.0,73.0,low
5:00:00 AM,21.0,Sunday,88.0,8.0,8.0,5.0,106.0,low
3:30:00 PM,25.0,Wednesday,67.0,22.0,0.0,5.0,101.0,low
5:45:00 AM,26.0,Thursday,5.0,16.0,9.0,8.0,96.0,low
9:00:00 PM,27.0,,0.0,8.0,3.0,0.0,40.0,low
5:45:00 AM,10.0,Tuesday,56.0,12.0,2.0,10.0,83.0,low
7:45:00 PM,20.0,Friday,21.0,3.0,0.0,0.0,32.0,low
3:00:00 AM,,Friday,22.0,5.0,3.0,14.0,35.0,low
2:45:00 PM,10.0,Tuesday,26.0,23.0,0.0,3.0,0.0,low
11:15:00 PM,16.0,Monday,23.0,9.0,5.0,5.0,38.0,low
2:15:00 AM,6.0,Monday,9.0,1.0,0.0,8.0,23.0,low
5:30:00 PM,3.0,Friday,67.0,0.0,8.0,0.0,0.0,low
3:30:00 AM,21.0,Sunday,18.0,5.0,5.0,4.0,32.0,low
3:00:00 PM,9.0,Thursday,57.0,25.0,4.0,15.0,95.0,low
10:15:00 PM,11.0,Wednesday,1.0,6.0,1.0,13.0,36.0,low
12:00:00 AM,19.0,Thursday,4.0,9.0,4.0,4.0,34.0,low
1:30:00 AM,12.0,Thursday,14.0,1.0,0.0,8.0,32.0,low
7:45:00 PM,14.0,Saturday,4.0,11.0,16.0,16.0,91.0,low
4:00:00 AM,24.0,Tuesday,10.0,1.0,0.0,12.0,23.0,low
7:00:00 PM,25.0,,73.0,7.0,12.0,4.0,102.0,low
1:45:00 AM,11.0,Wednesday,20.0,6.0,2.0,13.0,35.0,low
,6.0,Monday,13.0,1.0,0.0,11.0,25.0,low
2:00:00 AM,10.0,Tuesday,1.0,1.0,10.0,8.0,68.0,low
7:45:00 PM,24.0,Thursday,0.0,2.0,0.0,37.0,0.0,low
,24.0,Tuesday,46.0,17.0,20.0,15.0,83.0,low
,10.0,Tuesday,43.0,0.0,0.0,1.0,47.0,low
11:15:00 PM,11.0,Wednesday,23.0,5.0,6.0,17.0,36.0,low
1:45:00 AM,11.0,Wednesday,15.0,1.0,0.0,8.0,30.0,low
11:15:00 PM,11.0,Wednesday,23.0,5.0,6.0,17.0,36.0,low
9:00:00 PM,3.0,Friday,45.0,3.0,7.0,6.0,58.0,low
,,,51.0,24.0,1.0,0.0,84.0,low
6:15:00 PM,27.0,Friday,55.0,28.0,6.0,5.0,79.0,low
,16.0,Monday,62.0,15.0,8.0,11.0,96.0,low
1:15:00 PM,25.0,Wednesday,53.0,8.0,5.0,7.0,88.0,low
5:15:00 AM,26.0,Thursday,64.0,27.0,5.0,0.0,0.0,low
1:00:00 AM,28.0,Saturday,0.0,0.0,0.0,11.0,31.0,low
1:45:00 AM,1.0,Wednesday,17.0,0.0,0.0,11.0,0.0,low
3:30:00 PM,25.0,Wednesday,64.0,19.0,0.0,2.0,98.0,low
9:00:00 AM,13.0,,48.0,14.0,0.0,5.0,78.0,low
10:00:00 PM,23.0,Monday,15.0,0.0,0.0,8.0,29.0,low
8:45:00 PM,13.0,Friday,26.0,0.0,4.0,2.0,39.0,low
8:30:00 PM,13.0,Friday,26.0,7.0,10.0,5.0,36.0,low
12:00:00 AM,19.0,Thursday,3.0,8.0,3.0,3.0,33.0,low
7:45:00 PM,27.0,Friday,24.0,9.0,3.0,4.0,34.0,low
,28.0,Saturday,23.0,10.0,11.0,3.0,53.0,low
7:30:00 AM,13.0,,26.0,5.0,0.0,6.0,48.0,low
6:45:00 PM,20.0,,67.0,22.0,4.0,2.0,89.0,low
4:15:00 AM,2.0,Thursday,50.0,11.0,6.0,4.0,83.0,low
7:45:00 PM,6.0,Monday,57.0,20.0,17.0,11.0,96.0,low
,20.0,Friday,17.0,0.0,0.0,11.0,31.0,low
5:00:00 AM,31.0,Tuesday,60.0,20.0,5.0,6.0,91.0,low
,14.0,Saturday,52.0,12.0,2.0,0.0,0.0,low
2:30:00 AM,27.0,Friday,16.0,4.0,4.0,15.0,27.0,low
8:15:00 AM,27.0,Friday,28.0,0.0,5.0,10.0,0.0,low
8:30:00 PM,27.0,,26.0,8.0,7.0,13.0,48.0,low
12:30:00 AM,23.0,Monday,12.0,4.0,3.0,14.0,27.0,low
7:30:00 AM,20.0,Friday,71.0,2.0,0.0,6.0,88.0,low
5:15:00 AM,13.0,Friday,58.0,12.0,8.0,11.0,86.0,low
6:00:00 AM,13.0,Friday,75.0,13.0,4.0,14.0,101.0,low
1:30:00 AM,12.0,Thursday,20.0,7.0,3.0,14.0,38.0,low
,20.0,Friday,13.0,0.0,0.0,7.0,27.0,low
11:45:00 PM,16.0,Monday,13.0,7.0,4.0,15.0,30.0,low
10:15:00 PM,11.0,Wednesday,5.0,10.0,5.0,17.0,40.0,low
,,Monday,3.0,20.0,10.0,9.0,78.0,low
4:30:00 AM,15.0,Sunday,69.0,23.0,3.0,1.0,0.0,low
8:45:00 PM,20.0,Friday,47.0,0.0,3.0,1.0,63.0,low
,19.0,Thursday,15.0,6.0,18.0,12.0,36.0,low
7:45:00 PM,14.0,Saturday,0.0,3.0,8.0,8.0,83.0,low
9:45:00 AM,,Sunday,42.0,10.0,18.0,16.0,71.0,low
8:30:00 AM,20.0,Friday,54.0,21.0,8.0,12.0,89.0,low
10:00:00 AM,23.0,Monday,18.0,6.0,6.0,6.0,36.0,low
5:15:00 PM,3.0,Friday,52.0,17.0,0.0,0.0,78.0,low
9:00:00 PM,27.0,,0.0,11.0,6.0,2.0,43.0,low
,13.0,Friday,0.0,3.0,0.0,12.0,25.0,low
2:45:00 AM,30.0,Monday,11.0,0.0,0.0,8.0,27.0,low
10:15:00 PM,16.0,Monday,8.0,0.0,0.0,7.0,20.0,low
8:30:00 PM,3.0,Friday,35.0,1.0,0.0,0.0,45.0,low
2:30:00 AM,27.0,Friday,15.0,3.0,3.0,14.0,26.0,low
5:30:00 PM,3.0,Friday,66.0,0.0,7.0,0.0,0.0,low
7:45:00 PM,10.0,Tuesday,71.0,9.0,15.0,7.0,1.0,low
4:15:00 AM,2.0,Thursday,56.0,17.0,12.0,10.0,89.0,low
4:00:00 AM,3.0,Friday,15.0,0.0,0.0,7.0,27.0,low
8:15:00 AM,27.0,Friday,31.0,3.0,8.0,13.0,3.0,low
11:30:00 PM,3.0,Friday,14.0,0.0,0.0,7.0,30.0,low
11:15:00 PM,21.0,Sunday,12.0,2.0,0.0,0.0,26.0,low
7:45:00 PM,10.0,Tuesday,68.0,6.0,12.0,4.0,0.0,low
3:00:00 AM,,Friday,18.0,1.0,0.0,10.0,31.0,low
9:15:00 PM,1.0,Wednesday,70.0,0.0,13.0,8.0,109.0,low
1:45:00 AM,11.0,Wednesday,14.0,0.0,0.0,7.0,29.0,low
8:45:00 PM,3.0,Friday,40.0,0.0,2.0,2.0,56.0,low
4:30:00 AM,27.0,Friday,32.0,6.0,2.0,9.0,52.0,low
5:45:00 AM,21.0,Sunday,78.0,0.0,9.0,5.0,95.0,low
5:15:00 AM,13.0,Friday,55.0,9.0,5.0,8.0,83.0,low
8:30:00 PM,,Tuesday,50.0,5.0,8.0,6.0,0.0,low
1:00:00 AM,24.0,,15.0,8.0,4.0,16.0,31.0,low
8:45:00 AM,,Friday,52.0,19.0,0.0,10.0,81.0,low
,20.0,Friday,36.0,9.0,3.0,14.0,53.0,low
2:15:00 AM,10.0,Tuesday,32.0,0.0,2.0,5.0,43.0,low
2:15:00 PM,16.0,Monday,20.0,10.0,9.0,3.0,51.0,low
2:45:00 AM,21.0,Sunday,17.0,7.0,6.0,15.0,30.0,low
2:00:00 AM,14.0,Saturday,16.0,0.0,0.0,8.0,30.0,low
9:30:00 PM,27.0,Friday,41.0,0.0,0.0,0.0,47.0,low
,,Saturday,7.0,17.0,3.0,6.0,48.0,low
,2.0,Thursday,75.0,11.0,2.0,7.0,100.0,low
1:00:00 AM,3.0,Friday,19.0,6.0,6.0,16.0,32.0,low
4:15:00 AM,13.0,Friday,23.0,2.0,0.0,7.0,0.0,low
12:15:00 AM,20.0,Friday,17.0,7.0,4.0,15.0,34.0,low
,3.0,Friday,31.0,1.0,2.0,0.0,46.0,low
9:00:00 PM,27.0,,0.0,6.0,1.0,0.0,38.0,low
4:15:00 AM,2.0,Thursday,54.0,15.0,10.0,8.0,87.0,low
1:00:00 AM,4.0,Saturday,18.0,3.0,3.0,13.0,33.0,low
3:30:00 PM,24.0,Tuesday,61.0,10.0,2.0,5.0,90.0,low
,20.0,Friday,17.0,0.0,0.0,11.0,31.0,low
,17.0,Tuesday,64.0,0.0,4.0,0.0,83.0,low
11:30:00 PM,3.0,Friday,18.0,4.0,1.0,11.0,34.0,low
8:30:00 AM,20.0,Friday,50.0,17.0,4.0,8.0,85.0,low
,16.0,Monday,59.0,12.0,5.0,8.0,93.0,low
4:45:00 PM,3.0,Friday,89.0,20.0,0.0,0.0,110.0,low
7:30:00 AM,13.0,,28.0,7.0,1.0,8.0,50.0,low
2:15:00 PM,31.0,Tuesday,57.0,0.0,11.0,4.0,0.0,low
1:15:00 AM,12.0,Thursday,19.0,6.0,1.0,12.0,35.0,low
2:00:00 AM,10.0,Tuesday,3.0,3.0,12.0,10.0,70.0,low
11:30:00 PM,20.0,Friday,1.0,6.0,2.0,12.0,36.0,low
,25.0,Wednesday,12.0,0.0,0.0,9.0,23.0,low
3:45:00 PM,15.0,Sunday,49.0,16.0,9.0,12.0,0.0,low
1:00:00 AM,29.0,Sunday,22.0,8.0,3.0,15.0,39.0,low
10:30:00 PM,,Thursday,8.0,0.0,0.0,8.0,20.0,low
8:00:00 PM,13.0,Friday,42.0,0.0,0.0,0.0,58.0,low
7:30:00 AM,13.0,,26.0,5.0,0.0,6.0,48.0,low
12:00:00 AM,19.0,Thursday,0.0,4.0,0.0,0.0,29.0,low
9:00:00 PM,30.0,Monday,72.0,24.0,17.0,14.0,112.0,low
3:45:00 PM,15.0,Sunday,45.0,12.0,5.0,8.0,0.0,low
5:45:00 AM,10.0,Tuesday,52.0,8.0,0.0,6.0,79.0,low
12:00:00 AM,10.0,Tuesday,35.0,4.0,8.0,4.0,43.0,low
8:00:00 PM,13.0,Friday,49.0,2.0,5.0,2.0,65.0,low
11:45:00 PM,26.0,Thursday,25.0,5.0,6.0,5.0,38.0,low
1:15:00 PM,25.0,Wednesday,58.0,13.0,10.0,12.0,93.0,low
4:30:00 AM,12.0,Thursday,55.0,27.0,10.0,5.0,85.0,low
5:15:00 PM,3.0,Friday,51.0,16.0,0.0,0.0,77.0,low
12:00:00 AM,19.0,Thursday,5.0,10.0,5.0,5.0,35.0,low
